CASE_STATUS,RECEIVED_DATE,DECISION_DATE,VISA_CLASS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_STATE,WORKSITE_STATE,WAGE_RATE_OF_PAY_FROM,PREVAILING_WAGE,processing_days
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,Y,NJ,NM,78700.0,78624.0,7
Certified,2022-01-27,2022-02-03,H-1B,Gameplay Programmer,Y,CA,CA,123840.0,99091.0,7
Certified,2022-01-27,2022-02-03,H-1B,Medical Resident Physician,Y,NY,NY,65000.0,58427.0,7
Certified,2022-01-27,2022-02-03,H-1B,Business Systems Analyst 4,Y,IL,NJ,136427.0,136427.0,7
Certified,2022-01-27,2022-02-03,H-1B,Machine Learning Researcher/ Quantitative Researcher,Y,NY,NY,150000.0,100443.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,Y,VA,CA,98779.0,98779.0,7
Certified,2022-01-27,2022-02-03,H-1B,Product Manager,Y,CA,CA,135000.0,116043.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Developer,Y,PA,CO,187000.0,137259.0,7
Certified,2022-01-27,2022-02-03,H-1B,Staff Data Scientist,Y,CA,WA,220000.0,118664.0,7
Certified,2022-01-27,2022-02-03,H-1B,Market Research Analysts and Marketing Specialists -177681-1,Y,NJ,IL,170000.0,55286.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Data Engineer,Y,RI,RI,110864.0,109554.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Software Developer,Y,PA,PA,108493.0,108493.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Senior Analyst, IT Internal Audit",Y,CA,CA,120000.0,89835.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Research Scientist, Analytical Ops",Y,CA,CA,128752.0,128752.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Actuarial Analyst, Inforce & Underwriting",Y,NC,NC,76016.0,76016.0,7
Certified,2022-01-27,2022-02-03,H-1B,Associate - Implementation,Y,NY,PA,185000.0,78499.0,7
Certified,2022-01-27,2022-02-03,E-3 Australian,Sr. Software Programmer,Y,GA,GA,75000.0,69909.0,7
Certified,2022-01-27,2022-02-03,H-1B,Assistant Professor of Marketing,Y,MA,MA,161318.0,54110.0,7
Certified,2022-01-27,2022-02-03,H-1B,Developer,Y,MD,CA,115000.0,93850.0,7
Certified,2022-01-27,2022-02-03,H-1B,Audit & Assurance Senior,Y,PA,NY,85155.0,85155.0,7
Certified,2022-01-27,2022-02-03,H-1B,"MANAGER III, SOFTWARE DEVELOPMENT",Y,VA,WA,160000.0,153920.0,7
Certified,2022-01-27,2022-02-03,H-1B,Inside Sales Team Lead,Y,CA,CA,115000.0,111259.0,7
Certified,2022-01-27,2022-02-03,H-1B,Applications Development Tech Lead Analyst,Y,NY,FL,146000.0,120765.0,7
Certified,2022-01-27,2022-02-03,H-1B,Sr. Data Engineer,Y,GA,WA,130000.0,119475.0,7
Certified,2022-01-27,2022-02-03,H-1B,Program Manager III - MBA,Y,WA,WA,78562.0,78562.0,7
Certified,2022-01-27,2022-02-03,H-1B,Sr. Software Engineer,Y,IL,TX,120950.0,110800.0,7
Certified,2022-01-27,2022-02-03,H-1B,SENIOR SOFTWARE ENGINEER - IAM,Y,NV,FL,120765.0,120765.0,7
Certified,2022-01-27,2022-02-03,H-1B,Audit & Assurance Analytics Specialist Senior,Y,PA,IL,78021.0,78021.0,7
Certified,2022-01-27,2022-02-03,H-1B,SAP System Designer,Y,TX,MI,74299.73,67995.0,7
Certified,2022-01-27,2022-02-03,H-1B,Direct Care Professional,Y,NY,NY,15.0,12.23,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Quality Engineer,Y,TX,TX,119542.8,109928.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Associate, Investment Banking",Y,IL,NY,200000.0,159619.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,Y,CA,MA,145500.0,139922.0,7
Certified,2022-01-27,2022-02-03,H-1B,SOFTWARE ENGINEER,Y,MA,NC,90000.0,85842.0,7
Certified,2022-01-27,2022-02-03,E-3 Australian,"Program Manager, Legal Operations",Y,CA,FL,110000.0,61069.0,7
Certified,2022-01-27,2022-02-03,H-1B,Professional Services II,Y,WA,TX,92685.0,92685.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Development Technical Lead, Drupal",Y,IA,IL,131900.0,125445.0,7
Certified,2022-01-27,2022-02-03,H-1B,Computer Systems Validation Analyst,Y,NJ,NC,81827.0,81827.0,7
Certified,2022-01-27,2022-02-03,H-1B,"R&D Engineer 3, Software",Y,CA,CA,105810.0,96907.0,7
Certified,2022-01-27,2022-02-03,H-1B,CLOUD SOLUTION ENGINEER,Y,TX,CA,154470.0,154470.0,7
Certified,2022-01-27,2022-02-03,E-3 Australian,Associate Director,Y,NY,TX,210000.0,192795.0,7
Certified,2022-01-27,2022-02-03,H-1B,Salesforce Developer,Y,TX,AZ,86632.0,86632.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Data Analyst ,Y,CA,CA,115000.0,89835.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Principal, Business Consulting",Y,PA,NC,195000.0,116272.0,7
Certified,2022-01-27,2022-02-03,H-1B,SYSTEMS ANALYST,Y,NJ,NJ,114500.0,114483.0,7
Certified,2022-01-27,2022-02-03,H-1B,Lead Infrastructure Engineer,Y,NC,GA,125000.0,119538.0,7
Certified,2022-01-27,2022-02-03,H-1B,Data Engineering - Senior Advisor,Y,RI,TX,165000.0,128315.0,7
Certified,2022-01-27,2022-02-03,H-1B,SOFTWARE DEVELOPMENT ENGINEER II,Y,VA,CA,169000.0,130894.0,7
Certified,2022-01-27,2022-02-03,H-1B,ETL TEST ANALYST,Y,NJ,PA,102000.0,92082.0,7
Certified,2022-01-27,2022-02-03,H-1B,Curriculum Development Specialist,Y,MA,MA,24.82,23.25,7
Certified,2022-01-27,2022-02-03,H-1B,SENIOR PROFESSIONAL APPLICATION DELIVERY,Y,VA,CT,105124.0,105124.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Developer,Y,MI,MI,90397.0,74610.0,7
Certified,2022-01-27,2022-02-03,H-1B,Account Director,Y,CA,NY,150000.0,91405.0,7
Certified,2022-01-27,2022-02-03,H-1B,Manager JC50,Y,TX,AR,75088.0,75088.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Manager, Advanced Analytics",Y,WV,VA,115000.0,93413.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Developer - Testing,Y,PA,TX,94037.0,94037.0,7
Certified,2022-01-27,2022-02-03,H-1B,DENTIST,Y,CA,CA,75.0,65.87,7
Certified,2022-01-27,2022-02-03,H-1B,"Actuarial Analyst, Inforce & Underwriting",Y,NC,NC,76016.0,76016.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Vice President, Software Engineer",Y,IL,TX,126000.0,111176.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer - 1615.61620,Y,CA,CA,137000.0,121763.0,7
Certified,2022-01-27,2022-02-03,H-1B,Principal SQA Engineer,Y,AZ,CA,140872.23,116043.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Principal Data Governance Analyst, Master Data Management",Y,RI,TX,128315.0,128315.0,7
Certified,2022-01-27,2022-02-03,H-1B,Lead Engineer,Y,NJ,NC,116272.0,116272.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Systems Analyst JC60,Y,TX,NC,79498.0,79498.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Supply Chain Analyst,Y,MI,MI,104000.0,103938.0,7
Certified,2022-01-27,2022-02-03,H-1B,Associate Software Engineer,Y,CA,IN,80330.0,80330.0,7
Certified,2022-01-27,2022-02-03,H-1B,SOFTWARE DEVELOPER,Y,MI,WI,83408.0,83408.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Developer,Y,NJ,MN,98600.0,92290.0,7
Certified,2022-01-27,2022-02-03,H-1B,Financial Analysts - KBGFJG04337-17,Y,NJ,NY,149500.0,130021.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Product Marketing Manager, P2P",Y,CA,CA,151882.0,151882.0,7
Certified,2022-01-27,2022-02-03,H-1B,Member of Technical Staff 3,Y,CA,CA,156750.0,141334.0,7
Certified,2022-01-27,2022-02-03,H-1B,Supply Chain Manager II,Y,WA,TX,72384.0,72384.0,7
Certified,2022-01-27,2022-02-03,H-1B,SOFTWARE ENGINEER,Y,CA,MD,98550.0,98550.0,7
Certified,2022-01-27,2022-02-03,H-1B,LEAD ENGINEER,Y,NJ,MI,100000.0,83554.0,7
Certified,2022-01-27,2022-02-03,H-1B,Staff Machine Learning Researcher Engineer ,Y,CA,CA,168000.0,120224.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Analyst, EDI",Y,NC,OR,84843.0,84843.0,7
Certified,2022-01-27,2022-02-03,H-1B,Salesforce CPQ Developer,Y,MA,FL,90000.0,76461.0,7
Certified,2022-01-27,2022-02-03,H-1B,Quantitative Financial Analyst,Y,NJ,NJ,135000.0,100443.0,7
Certified,2022-01-27,2022-02-03,H-1B,Solution Architecture Manager ,Y,MA,MA,138345.0,119933.0,7
Certified,2022-01-27,2022-02-03,H-1B,Computer and Information Systems Managers - KBGFJG179452-1,Y,NJ,TN,165000.0,152256.0,7
Certified,2022-01-27,2022-02-03,H-1B,Application Engineer,Y,IL,IL,91000.0,90397.0,7
Certified,2022-01-27,2022-02-03,H-1B,System Administrator,Y,MI,MI,62000.0,61006.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Software Developer,Y,GA,GA,143000.0,105040.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Development Engineer I,Y,WA,CA,98779.0,98779.0,7
Certified,2022-01-27,2022-02-03,H-1B,SAP Consultant,Y,TX,NC,114000.0,85842.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Technology Consultant,Y,FL,TX,95000.0,84531.0,7
Certified,2022-01-27,2022-02-03,H-1B,DevOps Engineer,Y,TX,RI,91520.0,91520.0,7
Certified,2022-01-27,2022-02-03,H-1B,Consultant,Y,PA,TX,101000.0,71469.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Software Engineer,Y,CA,CA,157000.0,130894.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Manager - Logistics,Y,CA,CA,145000.0,136365.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Developer – Microsoft Dynamics D365 CRM,Y,TX,TX,120000.0,109595.0,7
Certified,2022-01-27,2022-02-03,E-3 Australian,Operations Director,Y,CA,CA,73694.0,73694.0,7
Certified,2022-01-27,2022-02-03,H-1B,Pharmacist (Manager),Y,MI,MI,126526.0,114816.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Machine Learning Researcher Engineer ,Y,CA,CA,150400.0,101109.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Quality Assurance Engineer,Y,CT,CA,142500.0,142438.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Developer,Y,VA,OH,113000.0,89960.0,7
Certified,2022-01-27,2022-02-03,H-1B,System Architect - III,Y,CA,TX,96856.0,95555.0,7
Certified,2022-01-27,2022-02-03,H-1B,Associate,Y,NJ,UT,115000.0,77605.0,7
Certified,2022-01-27,2022-02-03,H-1B,VP Retail Ind Review II - KBGFJG67861-4,Y,NY,NJ,169000.0,159619.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer II,Y,CA,CA,165830.0,121763.0,7
Certified,2022-01-27,2022-02-03,H-1B,SOFTWARE ENGINEER,Y,CA,WA,141000.0,140920.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Quality Assurance Engineer,Y,PA,FL,98088.0,95342.0,7
Certified,2022-01-27,2022-02-03,H-1B,TEACHER,N,NJ,NJ,16.95,16.76,7
Certified,2022-01-27,2022-02-03,H-1B,Assistant Professor of Mathematics,Y,TN,TN,47070.0,47070.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Staff Systems Analyst,Y,CA,CA,138570.0,113006.0,7
Certified,2022-01-27,2022-02-03,H-1B,Component Design Engineer,Y,CA,MA,88402.0,88402.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Software Developer, Applications",Y,NJ,NC,90000.0,85842.0,7
Certified,2022-01-27,2022-02-03,H-1B,Research Manager,Y,MN,CA,103002.0,103002.0,7
Certified,2022-01-27,2022-02-03,H-1B,.NET Developer,Y,CA,CA,97000.0,96907.0,7
Certified,2022-01-27,2022-02-03,H-1B,"SENIOR MANAGER II, TECHNICAL PROGRAM MANAGEMENT",Y,AR,CA,184433.08,125486.0,7
Certified,2022-01-27,2022-02-03,H-1B,SENIOR SOFTWARE ENGINEER,Y,CA,WA,173400.0,119350.0,7
Certified,2022-01-27,2022-02-03,H-1B,Engineering Manager,Y,CA,CA,210000.0,193731.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Development Engineer I,Y,WA,WA,97760.0,97760.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Programmer II,Y,NY,TX,120000.0,89565.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Systems Analyst JC60,Y,TX,GA,80267.0,80267.0,7
Certified,2022-01-27,2022-02-03,H-1B,Engineer ,Y,TX,TX,95000.0,85634.0,7
Certified,2022-01-27,2022-02-03,H-1B,Director of Engineering,Y,NY,NY,250675.0,237016.0,7
Certified,2022-01-27,2022-02-03,H-1B,Data Scientist Advisor,Y,RI,TX,119829.53,111176.0,7
Certified,2022-01-27,2022-02-03,H-1B,BUSINESS ANALYST,Y,NJ,TX,83500.0,82202.0,7
Certified,2022-01-27,2022-02-03,H-1B, Sr. Technical Program Manager,Y,NJ,NJ,115000.0,84885.0,7
Certified,2022-01-27,2022-02-03,H-1B,SAP Security,Y,CA,IN,88587.0,88587.0,7
Certified,2022-01-27,2022-02-03,E-3 Australian,First Officer,Y,OH,OH,51.55,51.55,7
Certified,2022-01-27,2022-02-03,H-1B,Accountants and Auditors - KBGFJG85721-10,Y,NJ,VA,183960.04,98030.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Senior Engineer, Industrial Engineering ",Y,CA,CA,103189.0,103189.0,7
Certified,2022-01-27,2022-02-03,H-1B,Systems Industrial Engineer,Y,CA,CA,197512.51,144248.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer ,Y,CA,CA,174000.0,144726.0,7
Certified,2022-01-27,2022-02-03,H-1B,Project Manager,Y,NC,NC,70000.0,68827.0,7
Certified,2022-01-27,2022-02-03,H-1B,Business Intelligence Engineer I,Y,WA,WA,58094.0,58094.0,7
Certified,2022-01-27,2022-02-03,H-1B,Solution Architect,Y,NJ,TX,111000.0,94037.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Software Developer,Y,MA,IA,130000.0,97573.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,Y,WA,VA,121100.0,77189.0,7
Certified,2022-01-27,2022-02-03,H-1B,Professional Application Developer ,Y,VA,CA,95000.0,90103.0,7
Certified,2022-01-27,2022-02-03,H-1B,Business Intelligence Analyst,Y,CA,UT,61589.0,54163.0,7
Certified,2022-01-27,2022-02-03,H-1B,SOFTWARE ENGINEER,Y,CA,CA,121800.0,121763.0,7
Certified,2022-01-27,2022-02-03,H-1B,SOFTWARE ENGINEER,Y,CA,CA,144800.0,144726.0,7
Certified,2022-01-27,2022-02-03,H-1B,Assistant Research Scholar,Y,MD,MD,93000.0,49858.0,7
Certified,2022-01-27,2022-02-03,H-1B,Assistant Professor,Y,NM,NM,117057.0,117057.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Developer,Y,NJ,NJ,80800.0,79914.0,7
Certified,2022-01-27,2022-02-03,H-1B,Finance Manager ,Y,LA,CA,80683.0,80683.0,7
Certified,2022-01-27,2022-02-03,H-1B,Sr. SOFTWARE DEVELOPER,Y,GA,NY,90000.0,81453.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,Y,WA,GA,111000.0,69909.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Solution Specialist,Y,PA,FL,130000.0,93059.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,N,VA,GA,42.25,42.06,7
Certified,2022-01-27,2022-02-03,H-1B,Product Owner,Y,OH,CO,94000.0,93870.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Machine Learning Engineer ,Y,CA,CA,203400.0,196518.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,Y,CA,NY,170000.0,123614.0,7
Certified,2022-01-27,2022-02-03,H-1B,SOFTWARE ENGINEER,Y,CA,CA,180000.0,167710.0,7
Certified,2022-01-27,2022-02-03,H-1B,Electrical Engineer,Y,IL,IL,73000.0,65125.0,7
Certified,2022-01-27,2022-02-03,H-1B,Principal IT Developer,Y,FL,FL,117511.68,114275.0,7
Certified,2022-01-27,2022-02-03,H-1B,JAVA/Middleware Developer ,Y,TX,RI,91520.0,91520.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,Y,MO,CO,112861.0,112861.0,7
Certified,2022-01-27,2022-02-03,H-1B,Lead ETL Big Data Developer,Y,NY,VA,119933.0,119933.0,7
Certified,2022-01-27,2022-02-03,H-1B,Associate,Y,TX,TX,56000.0,53726.0,7
Certified,2022-01-27,2022-02-03,H-1B,PROGRAMMER ANALYST ,Y,MI,IL,72030.0,72030.0,7
Certified,2022-01-27,2022-02-03,H-1B,SR. PROGRAMMER ANALYST,Y,GA,CA,115000.0,91790.0,7
Certified,2022-01-27,2022-02-03,H-1B,Business Analyst,Y,NJ,CA,93559.0,93558.0,7
Certified,2022-01-27,2022-02-03,H-1B,Staff Software Engineer,Y,CA,CA,184080.0,184080.0,7
Certified,2022-01-27,2022-02-03,H-1B,SOA and Integration Engineer (Internal Platforms),Y,MN,MN,109054.0,109054.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Corporate Auditor,Y,GA,GA,92000.0,87734.0,7
Certified,2022-01-27,2022-02-03,H-1B,Sr. Software Developer,Y,NJ,MD,101754.0,98550.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Associate, Financial Modeling and Analysis",Y,NY,NY,100445.0,100443.0,7
Certified,2022-01-27,2022-02-03,H-1B,Applied Research Scientist,Y,CA,MI,118000.0,102773.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,Y,CA,NC,150000.0,117957.0,7
Certified,2022-01-27,2022-02-03,H-1B,Project Manager - US ,Y,TX,WA,112320.0,112320.0,7
Certified,2022-01-27,2022-02-03,H-1B,Head of Innovation Actuary and Analytics,Y,NY,NY,148221.0,148221.0,7
Certified,2022-01-27,2022-02-03,H-1B,Sr. Software Engineer,Y,MO,MO,110000.0,100443.0,7
Certified,2022-01-27,2022-02-03,H-1B,Manager JC50,Y,TX,OH,99445.0,99445.0,7
Certified,2022-01-27,2022-02-03,H-1B,Oracle Cloud TechnoFunctional Analyst,Y,TX,CA,121763.0,121763.0,7
Certified,2022-01-27,2022-02-03,H-1B,ADVANCED BUSINESS ANALYST,Y,FL,NC,51.38,51.38,7
Certified,2022-01-27,2022-02-03,H-1B,Principal IT Programmer Analyst,Y,FL,FL,149737.28,120307.0,7
Certified,2022-01-27,2022-02-03,H-1B,Production Engineer,Y,CA,CA,194040.0,167710.0,7
Certified,2022-01-27,2022-02-03,H-1B,"	 Sr. Software Engineer, Machine Learning",Y,CA,CA,157477.0,157477.0,7
Certified,2022-01-27,2022-02-03,H-1B,MANAGER - DOMAIN,Y,NJ,IL,130000.0,67309.0,7
Certified,2022-01-27,2022-02-03,H-1B,Architect,Y,MD,TX,70346.0,70346.0,7
Certified,2022-01-27,2022-02-03,H-1B,Quality Assurance Analyst (QA Analyst),Y,NJ,MI,66186.0,66186.0,7
Certified,2022-01-27,2022-02-03,H-1B,Budget Analyst,Y,CA,CA,43000.0,42723.0,7
Certified,2022-01-27,2022-02-03,H-1B,Medical Laboratory Scientist,Y,KS,KS,72300.0,39666.0,7
Certified,2022-01-27,2022-02-03,H-1B,Program Administrator (International Patient),Y,CA,CA,61859.0,61859.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Software Developer,Y,MA,FL,125000.0,81494.0,7
Certified,2022-01-27,2022-02-03,H-1B,Research Associate,Y,NY,NY,60000.0,47682.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Systems Analyst JC60,Y,TX,NC,81952.0,81952.0,7
Certified,2022-01-27,2022-02-03,H-1B,JAVA FULL STACK DEVELOPER,Y,NJ,TX,96000.0,90750.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Director, Product Management",Y,CA,CA,178400.0,149802.0,7
Certified,2022-01-27,2022-02-03,H-1B,Analyst,Y,NJ,NY,93000.0,79914.0,7
Certified,2022-01-27,2022-02-03,H-1B,Tax Senior,Y,PA,IL,64709.0,64709.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Developer,Y,CA,IL,44.0,43.46,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,Y,MI,MI,91429.0,80163.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Vice President, ALM",Y,TN,TN,175000.0,72862.0,7
Certified,2022-01-27,2022-02-03,H-1B,Sr. Data Engineer,Y,OH,TX,150000.0,109574.0,7
Certified,2022-01-27,2022-02-03,H-1B,Principal Consultant - US,Y,TX,CO,128544.0,128544.0,7
Certified,2022-01-27,2022-02-03,H-1B1 Singapore,Advisory Senior Consultant,Y,PA,IL,88982.0,88982.0,7
Certified,2022-01-27,2022-02-03,H-1B,Analyst,Y,DE,NY,70845.0,70845.0,7
Certified,2022-01-27,2022-02-03,H-1B,Actuaries - KBGFJG16532-23,Y,NJ,NC,239399.63,188781.0,7
Certified,2022-01-27,2022-02-03,H-1B,Manager JC50,Y,TX,AR,75088.0,75088.0,7
Certified,2022-01-27,2022-02-03,H-1B,System Architect - IV,Y,CA,NC,117301.0,111550.0,7
Certified,2022-01-27,2022-02-03,H-1B,Support Engineer I-External,Y,WA,VA,72779.0,72779.0,7
Certified,2022-01-27,2022-02-03,H-1B,Security Engineer I,Y,WA,NY,162360.0,82326.0,7
Certified,2022-01-27,2022-02-03,H-1B,SOFTWARE DEVELOPER,Y,TN,WA,58.0,57.38,7
Certified,2022-01-27,2022-02-03,H-1B,Analyst,Y,DE,GA,87485.0,87485.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Software Developers, Systems Software - KBGFJG75024-7",Y,NJ,NJ,170869.61,123614.0,7
Certified,2022-01-27,2022-02-03,H-1B,Transaction Manager II,Y,WA,WA,113500.0,78354.0,7
Certified,2022-01-27,2022-02-03,H-1B,Trainer,Y,TX,TX,72259.0,72259.0,7
Certified,2022-01-27,2022-02-03,H-1B,Solutions Engineer,Y,CA,CA,163888.5,144726.0,7
Certified,2022-01-27,2022-02-03,H-1B,Analyst,Y,DE,GA,71365.0,71365.0,7
Certified,2022-01-27,2022-02-03,H-1B,Middleware Engineer,Y,CA,RI,78749.0,78749.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,Y,WA,WA,140095.0,119350.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Technical Architect,Y,NJ,TX,128315.0,128315.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,Y,VA,TX,120000.0,92685.0,7
Certified,2022-01-27,2022-02-03,H-1B,Visiting Assistant Professor,Y,IN,IN,90000.0,50050.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior MS/SQL Database Administrator Engineer ,Y,NY,NJ,184000.0,142958.0,7
Certified,2022-01-27,2022-02-03,H-1B,Data Manager,Y,PA,PA,70000.0,60861.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer  - 1615.71127,Y,CA,CA,159000.0,130894.0,7
Certified,2022-01-27,2022-02-03,H-1B,Business Program Manager,Y,WA,WA,120000.0,91499.0,7
Certified,2022-01-27,2022-02-03,H-1B,Programmer Analyst - II,Y,CA,NC,82410.0,82410.0,7
Certified,2022-01-27,2022-02-03,H-1B,Instructor,Y,NY,NY,132192.0,103347.0,7
Certified,2022-01-27,2022-02-03,H-1B," MD, Internal Medicine",Y,NM,NM,240011.0,171080.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Signature Support Engineer,Y,CA,MD,58.0,49.09,7
Certified,2022-01-27,2022-02-03,H-1B,Cloud Engineering Manager,Y,TX,DE,162000.0,161283.0,7
Certified,2022-01-27,2022-02-03,H-1B,Design Assurance Engineer,Y,MN,MN,71448.0,71448.0,7
Certified,2022-01-27,2022-02-03,H-1B,Computer Systems Analyst,Y,NJ,GA,80268.0,80267.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Development Engineer,Y,NY,NY,101754.0,101754.0,7
Certified,2022-01-27,2022-02-03,H-1B,Product Manager,Y,TX,TX,65000.0,52146.0,7
Certified,2022-01-27,2022-02-03,H-1B,Project Consultant ,Y,MA,CA,97760.0,88358.0,7
Certified,2022-01-27,2022-02-03,H-1B,Data Scientist  - 1615.36421,Y,CA,MD,148000.0,98384.0,7
Certified,2022-01-27,2022-02-03,H-1B,Programmer Analyst,Y,PA,NJ,92600.0,92560.0,7
Certified,2022-01-27,2022-02-03,H-1B,Elementary Bilingual Teacher,Y,TX,TX,63650.0,55457.0,7
Certified,2022-01-27,2022-02-03,H-1B,Professor,Y,CA,CA,145900.0,83190.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineer,Y,WA,NC,109000.0,66934.0,7
Certified,2022-01-27,2022-02-03,H-1B,SOFTWARE ARCHITECT,Y,MA,NY,125000.0,123614.0,7
Certified,2022-01-27,2022-02-03,H-1B,JAVA DEVELOPER,Y,IA,GA,94037.0,87485.0,7
Certified,2022-01-27,2022-02-03,H-1B,Computer and Information Systems Managers - KBGFJG179452-1,Y,NJ,TN,165000.0,152256.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Engineer Sr, Laser Semiconductor",Y,CA,CA,111738.0,111738.0,7
Certified,2022-01-27,2022-02-03,H-1B,Medical Resident Physician,Y,NY,NY,65000.0,58427.0,7
Certified,2022-01-27,2022-02-03,H-1B,Business Engagement & Technology Associate Director,Y,MA,MA,139922.0,139922.0,7
Certified,2022-01-27,2022-02-03,H-1B,Backend Engineer,Y,DE,NY,113898.92,101754.0,7
Certified,2022-01-27,2022-02-03,H-1B,Audit & Assurance Senior,Y,PA,CA,80683.0,80683.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Engineering Manager,Y,TX,TX,159999.0,138174.0,7
Certified,2022-01-27,2022-02-03,H-1B,EBS IT Business Intelligence Analyst,Y,ID,ID,90000.0,76378.0,7
Certified,2022-01-27,2022-02-03,H-1B,SOFTWARE ENGINEER,Y,NJ,FL,82000.0,81744.0,7
Certified,2022-01-27,2022-02-03,H-1B,Business Intelligence Manager – Change Management,Y,WA,TX,147000.0,129438.0,7
Certified,2022-01-27,2022-02-03,H-1B,"Manager III, Software Development",Y,WA,CA,157477.0,157477.0,7
Certified,2022-01-27,2022-02-03,H-1B,Staff Software Engineer,Y,CA,CA,158800.0,121763.0,7
Certified,2022-01-27,2022-02-03,H-1B,Quality Engineer,Y,MI,CA,81840.0,79560.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior Solution Specialist,Y,PA,PA,111176.0,88442.0,7
Certified,2022-01-27,2022-02-03,H-1B,Engineering Manager,Y,CA,CA,290000.0,250286.0,7
Certified,2022-01-27,2022-02-03,H-1B,Senior IT ERP Business Systems Analyst,Y,FL,FL,124000.0,81890.0,7
Certified,2022-01-27,2022-02-03,H-1B,Software Developer,Y,MI,LA,72000.0,71843.0,7
Certified,2022-01-27,2022-02-03,H-1B,Research Scientist,Y,CA,NY,139339.0,139339.0,7
